Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
32,"R. Boča, F. Renz, M. Boča, H. Fuess, W. Haase, G. Kickelbick, W. Linert, M. Vrbová-Schikora","Tuning the spin crossover above room temperature: Iron(II) complexes of substituted and deprotonated 2,6-bis(benzimidazol-2-yl)pyridine",2005,"Inorganic Chemistry Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-11844259456&doi=10.1016%2fj.inoche.2004.12.014&partnerID=40&md5=dfcb6b12cdc715a1d719781dadb1aaac","",315,"2016-12-21","Article","10.1016/j.inoche.2004.12.014","","",8,2,227,230,32
13,"M. Pipíška, J. Lesný, M. Hornik, J. Augustín","Plant uptake of radiocesium from contaminated soil",2004,"Nukleonika","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645989108&partnerID=40&md5=8bdae8553afe77498342537f33ac58bb","",316,"2016-12-21","Conference Paper","","","",49,0,0,0,13
15,"A. Jedinák, J. Faragó, I. Pšenáková, T. Maliar","Approaches to flavonoid production in plant tissue cultures",2004,"Biologia - Section Cellular and Molecular Biology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-14844314524&partnerID=40&md5=8b6c9c9ef0016878d2b6f948d74e009d","",317,"2016-12-21","Review","","","",59,6,697,710,15
0,"E. Rábarová, P. Koiš, M. Lácová, A. Krutošíková","Effect of microwave irradiation on reactions of 5-arylfuran-2-carboxaldehydes with some active methylene compounds",2004,"Arkivoc","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942672765&partnerID=40&md5=d86249bd305344fd5059c2a1c72985af","",318,"2016-12-21","Article","","","",2004,1,110,122,0
1,"V. Ďurikovič, M. Ďurikovičová","On the solutions of nonlinear initial-boundary value problems",2004,"Abstract and Applied Analysis","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3042808757&doi=10.1155%2fS1085337504306081&partnerID=40&md5=e3992b80754aa4f48d0714704008cb99","",319,"2016-12-21","Article","10.1155/S1085337504306081","","",2004,5,407,424,1
20,"J. Miklovič, A. Krutošíková, P. Baran","Two furopyridine complexes of nickel(II) isothiocyanate",2004,"Acta Crystallographica Section C: Crystal Structure Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-2942666263&doi=10.1107%2fS0108270104007796&partnerID=40&md5=07bec42266f0badb4daf69f62b189d3f","",320,"2016-12-21","Article","10.1107/S0108270104007796","","",60,5,0,0,20
10,"V. Horváthová, K. Šlajsová, E. Šturdík","Evaluation of the glucoamylase Glm from Saccharomycopsis fibuligera IFO 0111 in hydrolysing the corn starch",2004,"Biologia - Section Cellular and Molecular Biology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3343021999&partnerID=40&md5=fbebcf9951010efff489152e29524742","",321,"2016-12-21","Article","","","",59,3,361,365,10
4,"Z. Puterová, A. Krutošíková, A. Lyčka, T. Ďurčeková","Reactions of substituted furan-2-carboxaldehydes and furo[b]pyrrole type aldehydes with benzothiazolium salts",2004,"Molecules","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242796557&partnerID=40&md5=0f9bdea09bc6053fdc2001b050eb5ed7","",322,"2016-12-21","Article","","","",9,4,241,255,4
63,"T. Maliar, A. Jedinák, J. Kadrabová, E. Šturdík","Structural aspects of flavonoids as trypsin inhibitors",2004,"European Journal of Medicinal Chemistry","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1642356235&doi=10.1016%2fj.ejmech.2003.12.003&partnerID=40&md5=4d25e146dc1ef287de208945757d31c0","",323,"2016-12-21","Article","10.1016/j.ejmech.2003.12.003","","",39,3,241,248,63
14,"Z. Puterová, H. Sterk, A. Krutošíková","Reaction of substituted furan-2-carboxaldehydes and furo[b]pyrrole type aldehydes with hippuric acid",2004,"Molecules","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3242752981&partnerID=40&md5=c9fbb207a442e777a1bd0fcfe3e275ce","",324,"2016-12-21","Article","","","",9,1,11,21,14
17,"M. Machovič, Š. Janeček","The invariant residues in the α-amylase family: Just the catalytic triad",2003,"Biologia - Section Cellular and Molecular Biology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0346306302&partnerID=40&md5=c0401b1b54d0668be6be40d018a6af08","",326,"2016-12-21","Article","","","",58,6,1127,1132,17
5,"F. Gazdík, M.R. Piják, A. Borová, K. Gazdíková","Biological properties of coenzyme Q10 and its effects on immunity [Biologické vlastnosti koenzýmu Q10 a jeho vplyv na imunitu]",2003,"Casopis Lekaru Ceskych","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0042074574&partnerID=40&md5=5fb66ab5954bce24ec129dfc2edbfac9","",327,"2016-12-21","Review","","","",142,7,390,393,5
13,"S. Kováčová, E. Šturdík","Interactions between microorganisms and heavy metals including radionuclides",2002,"Biologia - Section Cellular and Molecular Biology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-19044364206&partnerID=40&md5=07b1f597afb337c9c34ed15278b1cd4d","",328,"2016-12-21","Review","","","",57,6,651,663,13
6,"E. Jóna, M. Kubranová, S.C. Mojumdar, M. Kopcová","Interactions of Co-exchanged montmorillonite with pyridine, 4-methyl- and 4-ethylpyridine",2002,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036909137&partnerID=40&md5=e2a22b6064380d40f90542d17a1865ce","",329,"2016-12-21","Article","","","",56,5,295,298,6
29,"F. Gazdík, A. Gvozdjáková, R. Nádvorníková, L. Repická, E. Jahnová, J. Kucharská, M.R. Piják, K. Gazdíková","Decreased levels of coenzyme Q10 in patients with bronchial asthma",2002,"Allergy: European Journal of Allergy and Clinical Immunology","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036724407&doi=10.1034%2fj.1398-9995.2002.23747.x&partnerID=40&md5=7a0a8698f7bede302459a4b3c4e301bb","",330,"2016-12-21","Article","10.1034/j.1398-9995.2002.23747.x","","",57,9,811,814,29
1,"E. Kostolanský","On the duration of the total eclipse of a satellite of a body",2002,"IMA Journal of Applied Mathematics (Institute of Mathematics and Its Applications)","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036694173&doi=10.1093%2fimamat%2f67.4.401&partnerID=40&md5=f2bb8044db4d94228fc7772cb6e54c64","",331,"2016-12-21","Article","10.1093/imamat/67.4.401","","",67,4,401,410,1
1,"A. Krutosikova, L. Krystofova-Labudova, M. Dandarova","Synthesis and reactions of 4-oxiranylmethylfuro-[3,2-b]pyrroles and their benzo derivatives",2001,"Chemistry of Heterocyclic Compounds","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035754875&doi=10.1023%2fA%3a1014557226260&partnerID=40&md5=4a88d3dd0ed125270e145575a9ebcf29","",332,"2016-12-21","Article","10.1023/A:1014557226260","","",37,12,1511,1517,1
0,"A. Krutošiková, L. Kryštofová-Labudová, M. Dandárová","Synthesis and reactions of 4-oxiranylmethylfuro[3,2-b]pyrroles and their benzo derivatives",2001,"Khimiya Geterotsiklicheskikh Soedinenii","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-19844384065&partnerID=40&md5=5613f5011406d0e484fcd2b054ded90b","",333,"2016-12-21","Article","","","",0,12,1664,1669,0
21,"A. Krutošíková, B. Mitasová, E. Jóna, M. Bobošíková","Synthesis, thermal and spectral properties of Cu(II) and Ni(II) complexes with furopyridines or quinoline",2001,"Chemical Papers","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035648034&partnerID=40&md5=808e4dff782053a188e783df425b6310","",334,"2016-12-21","Article","","","",55,5,290,293,21
4,"D. Romanová, A. Vachálková, K. Horváthová, A. Krutošíková","DC polarographic and UV spectrometric studies of substituted furo[3,2-b]- and furo[2,3-b]pyrroles",2001,"Collection of Czechoslovak Chemical Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748368056&partnerID=40&md5=68231519fb480482b81d70c4f3c0d6e3","",335,"2016-12-21","Article","","","",66,11,1615,1622,4
13,"M.K. Cyrański, T.M. Krygowski, A. Krutošíková, R. Sleziak","Aromaticity of dihetero analogues of pentalene dianion. X-ray and ab initio studies of eight methyl furo[3,2-b]pyrrole-5-carboxylate derivatives and five methyl furo[2,3-b]pyrrole-5-carboxylate derivatives",2001,"Tetrahedron","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035887261&doi=10.1016%2fS0040-4020%2801%2900854-7&partnerID=40&md5=30a8c027156ad7ff134401a276b15db3","",336,"2016-12-21","Article","10.1016/S0040-4020(01)00854-7","","",57,42,8867,8873,13
24,"V. Horváthová, Š. Janeček, E. Šturdík","Amylolytic enzymes: Molecular aspects of their properties",2001,"General Physiology and Biophysics","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035288916&partnerID=40&md5=4cee7d6fc92ea92c1be0a5080cba0913","",337,"2016-12-21","Review","","","",20,1,7,32,24
19,"V. Horváthovái, S. Janeček, E. Ǒturdík","Amylolytic enzymes: Their specificities, origins and properties",2000,"Biologia","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-3342970233&partnerID=40&md5=effb55468876796354d6b324fbce2c44","",338,"2016-12-21","Article","","","",55,6,605,615,19
12,"A. Krutosíková, M. Lácová, M. Dandárová, J. Chovancová","Effect of microwave irradiation on reaction of furo[3,2-b]pyrrole and furo[2,3-b]pyrrole-2-carbaldehydes with some active methylene compounds",2000,"Arkivoc","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038114038&partnerID=40&md5=f86928148fa3b7b5931480e47b27cdf8","",339,"2016-12-21","Article","","","",2000,3,409,420,12
4,"P. Šafář, F. Považanec, N. Prónayová, P. Baran, G. Kickelbick, J. Kožíšek, M. Breza","Dichotomy in the ring opening reaction of 5-[(2-furyl)methylidene]-2,2-dimethyl-1,3-dioxane-4,6-dione with cyclic secondary amines",2000,"Collection of Czechoslovak Chemical Communications","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26544475288&partnerID=40&md5=d61e0bd8cd90a0584ac90d03215843a4","",340,"2016-12-21","Article","","","",65,12,1911,1938,4
